cenario;status
Desigualdade_econômica_zero-shot-triplas_verbalizado_140_gemma3:4b_0.7_0.95_40;sucesso
Sul_da_Califórnia_few-shot-triplas_RDF_140_deepseek-r1:32b_0.7_0.95_40;sucesso
Desigualdade_econômica_few-shot-triplas_verbalizado_140_gemma3:4b_0.7_0.95_40;sucesso
Desigualdade_econômica_zero-shot-triplas_verbalizado_140_granite3.1-dense:8b_0.7_0.95_40;sucesso
Desigualdade_econômica_few-shot-triplas_verbalizado_140_granite3.1-dense:8b_0.7_0.95_40;sucesso
Desigualdade_econômica_zero-shot-triplas_verbalizado_140_phi4:14b_0.7_0.95_40;sucesso
Desigualdade_econômica_few-shot-triplas_verbalizado_140_phi4:14b_0.7_0.95_40;sucesso
Desigualdade_econômica_zero-shot-triplas_verbalizado_140_qwen2.5:14b_0.7_0.95_40;sucesso
Desigualdade_econômica_few-shot-triplas_verbalizado_140_qwen2.5:14b_0.7_0.95_40;sucesso
Desigualdade_econômica_zero-shot-triplas_verbalizado_140_qwen2.5:32b_0.7_0.95_40;sucesso
Desigualdade_econômica_few-shot-triplas_verbalizado_140_qwen2.5:32b_0.7_0.95_40;sucesso
Desigualdade_econômica_zero-shot-triplas_verbalizado_140_qwen2.5:3b_0.7_0.95_40;sucesso
Sul_da_Califórnia_zero-shot-triplas_RDF_140_deepseek-r1:7b_0.7_0.95_40;sucesso
Desigualdade_econômica_few-shot-triplas_verbalizado_140_qwen2.5:3b_0.7_0.95_40;sucesso
Desigualdade_econômica_zero-shot-triplas_verbalizado_140_qwen3:14b_0.7_0.95_40;sucesso
Desigualdade_econômica_few-shot-triplas_verbalizado_140_qwen3:14b_0.7_0.95_40;sucesso
Desigualdade_econômica_zero-shot-triplas_verbalizado_140_qwen3:30b_0.7_0.95_40;sucesso
Desigualdade_econômica_few-shot-triplas_verbalizado_140_qwen3:30b_0.7_0.95_40;sucesso
Desigualdade_econômica_zero-shot-triplas_verbalizado_140_qwen3:32b_0.7_0.95_40;sucesso
Desigualdade_econômica_few-shot-triplas_verbalizado_140_qwen3:32b_0.7_0.95_40;sucesso
Desigualdade_econômica_zero-shot-triplas_verbalizado_140_qwen3:4b_0.7_0.95_40;sucesso
Desigualdade_econômica_few-shot-triplas_verbalizado_140_qwen3:4b_0.7_0.95_40;sucesso
Desigualdade_econômica_zero-shot-triplas_verbalizado_140_qwen3:8b_0.7_0.95_40;sucesso
Sul_da_Califórnia_few-shot-triplas_RDF_140_deepseek-r1:7b_0.7_0.95_40;sucesso
Desigualdade_econômica_few-shot-triplas_verbalizado_140_qwen3:8b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot_deepseek-r1:1.5b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot_deepseek-r1:14b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot_deepseek-r1:32b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot_deepseek-r1:7b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot_deepseek-r1:8b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot_gemma3:12b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot_gemma3:27b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot_gemma3:4b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot_granite3.1-dense:8b_0.7_0.95_40;sucesso
Sul_da_Califórnia_zero-shot-triplas_RDF_140_deepseek-r1:8b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot_phi4:14b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot_qwen2.5:14b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot_qwen2.5:32b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot_qwen2.5:3b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot_qwen3:14b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot_qwen3:30b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot_qwen3:32b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot_qwen3:4b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot_qwen3:8b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot-triplas_RDF_140_deepseek-r1:1.5b_0.7_0.95_40;sucesso
Sul_da_Califórnia_few-shot-triplas_RDF_140_deepseek-r1:8b_0.7_0.95_40;sucesso
Universidade_de_Chicago_few-shot-triplas_RDF_140_deepseek-r1:1.5b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot-triplas_RDF_140_deepseek-r1:14b_0.7_0.95_40;sucesso
Universidade_de_Chicago_few-shot-triplas_RDF_140_deepseek-r1:14b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot-triplas_RDF_140_deepseek-r1:32b_0.7_0.95_40;sucesso
Universidade_de_Chicago_few-shot-triplas_RDF_140_deepseek-r1:32b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot-triplas_RDF_140_deepseek-r1:7b_0.7_0.95_40;sucesso
Universidade_de_Chicago_few-shot-triplas_RDF_140_deepseek-r1:7b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot-triplas_RDF_140_deepseek-r1:8b_0.7_0.95_40;sucesso
Universidade_de_Chicago_few-shot-triplas_RDF_140_deepseek-r1:8b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot-triplas_RDF_140_gemma3:12b_0.7_0.95_40;sucesso
Sul_da_Califórnia_zero-shot-triplas_RDF_140_gemma3:12b_0.7_0.95_40;sucesso
Normandos_few-shot-triplas_RDF_140_deepseek-r1:1.5b_0.7_0.95_40;sucesso
Universidade_de_Chicago_few-shot-triplas_RDF_140_gemma3:12b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot-triplas_RDF_140_gemma3:27b_0.7_0.95_40;sucesso
Universidade_de_Chicago_few-shot-triplas_RDF_140_gemma3:27b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot-triplas_RDF_140_gemma3:4b_0.7_0.95_40;sucesso
Universidade_de_Chicago_few-shot-triplas_RDF_140_gemma3:4b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot-triplas_RDF_140_granite3.1-dense:8b_0.7_0.95_40;sucesso
Universidade_de_Chicago_few-shot-triplas_RDF_140_granite3.1-dense:8b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot-triplas_RDF_140_phi4:14b_0.7_0.95_40;sucesso
Universidade_de_Chicago_few-shot-triplas_RDF_140_phi4:14b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot-triplas_RDF_140_qwen2.5:14b_0.7_0.95_40;sucesso
Sul_da_Califórnia_few-shot-triplas_RDF_140_gemma3:12b_0.7_0.95_40;sucesso
Universidade_de_Chicago_few-shot-triplas_RDF_140_qwen2.5:14b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot-triplas_RDF_140_qwen2.5:32b_0.7_0.95_40;sucesso
Universidade_de_Chicago_few-shot-triplas_RDF_140_qwen2.5:32b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot-triplas_RDF_140_qwen2.5:3b_0.7_0.95_40;sucesso
Universidade_de_Chicago_few-shot-triplas_RDF_140_qwen2.5:3b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot-triplas_RDF_140_qwen3:14b_0.7_0.95_40;sucesso
Universidade_de_Chicago_few-shot-triplas_RDF_140_qwen3:14b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot-triplas_RDF_140_qwen3:30b_0.7_0.95_40;sucesso
Universidade_de_Chicago_few-shot-triplas_RDF_140_qwen3:30b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot-triplas_RDF_140_qwen3:32b_0.7_0.95_40;sucesso
Sul_da_Califórnia_zero-shot-triplas_RDF_140_gemma3:27b_0.7_0.95_40;sucesso
Universidade_de_Chicago_few-shot-triplas_RDF_140_qwen3:32b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot-triplas_RDF_140_qwen3:4b_0.7_0.95_40;sucesso
Universidade_de_Chicago_few-shot-triplas_RDF_140_qwen3:4b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot-triplas_RDF_140_qwen3:8b_0.7_0.95_40;sucesso
Universidade_de_Chicago_few-shot-triplas_RDF_140_qwen3:8b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot-triplas_verbalizado_140_deepseek-r1:1.5b_0.7_0.95_40;sucesso
Universidade_de_Chicago_few-shot-triplas_verbalizado_140_deepseek-r1:1.5b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot-triplas_verbalizado_140_deepseek-r1:14b_0.7_0.95_40;sucesso
Universidade_de_Chicago_few-shot-triplas_verbalizado_140_deepseek-r1:14b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot-triplas_verbalizado_140_deepseek-r1:32b_0.7_0.95_40;sucesso
Sul_da_Califórnia_few-shot-triplas_RDF_140_gemma3:27b_0.7_0.95_40;sucesso
Universidade_de_Chicago_few-shot-triplas_verbalizado_140_deepseek-r1:32b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot-triplas_verbalizado_140_deepseek-r1:7b_0.7_0.95_40;sucesso
Universidade_de_Chicago_few-shot-triplas_verbalizado_140_deepseek-r1:7b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot-triplas_verbalizado_140_deepseek-r1:8b_0.7_0.95_40;sucesso
Universidade_de_Chicago_few-shot-triplas_verbalizado_140_deepseek-r1:8b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot-triplas_verbalizado_140_gemma3:12b_0.7_0.95_40;sucesso
Universidade_de_Chicago_few-shot-triplas_verbalizado_140_gemma3:12b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot-triplas_verbalizado_140_gemma3:27b_0.7_0.95_40;sucesso
Universidade_de_Chicago_few-shot-triplas_verbalizado_140_gemma3:27b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot-triplas_verbalizado_140_gemma3:4b_0.7_0.95_40;sucesso
Sul_da_Califórnia_zero-shot-triplas_RDF_140_gemma3:4b_0.7_0.95_40;sucesso
Universidade_de_Chicago_few-shot-triplas_verbalizado_140_gemma3:4b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot-triplas_verbalizado_140_granite3.1-dense:8b_0.7_0.95_40;sucesso
Universidade_de_Chicago_few-shot-triplas_verbalizado_140_granite3.1-dense:8b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot-triplas_verbalizado_140_phi4:14b_0.7_0.95_40;sucesso
Universidade_de_Chicago_few-shot-triplas_verbalizado_140_phi4:14b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot-triplas_verbalizado_140_qwen2.5:14b_0.7_0.95_40;sucesso
Universidade_de_Chicago_few-shot-triplas_verbalizado_140_qwen2.5:14b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot-triplas_verbalizado_140_qwen2.5:32b_0.7_0.95_40;sucesso
Universidade_de_Chicago_few-shot-triplas_verbalizado_140_qwen2.5:32b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot-triplas_verbalizado_140_qwen2.5:3b_0.7_0.95_40;sucesso
Sul_da_Califórnia_few-shot-triplas_RDF_140_gemma3:4b_0.7_0.95_40;sucesso
Universidade_de_Chicago_few-shot-triplas_verbalizado_140_qwen2.5:3b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot-triplas_verbalizado_140_qwen3:14b_0.7_0.95_40;sucesso
Universidade_de_Chicago_few-shot-triplas_verbalizado_140_qwen3:14b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot-triplas_verbalizado_140_qwen3:30b_0.7_0.95_40;sucesso
Universidade_de_Chicago_few-shot-triplas_verbalizado_140_qwen3:30b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot-triplas_verbalizado_140_qwen3:32b_0.7_0.95_40;sucesso
Universidade_de_Chicago_few-shot-triplas_verbalizado_140_qwen3:32b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot-triplas_verbalizado_140_qwen3:4b_0.7_0.95_40;sucesso
Universidade_de_Chicago_few-shot-triplas_verbalizado_140_qwen3:4b_0.7_0.95_40;sucesso
Universidade_de_Chicago_zero-shot-triplas_verbalizado_140_qwen3:8b_0.7_0.95_40;sucesso
Sul_da_Califórnia_zero-shot-triplas_RDF_140_granite3.1-dense:8b_0.7_0.95_40;sucesso
Universidade_de_Chicago_few-shot-triplas_verbalizado_140_qwen3:8b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot_deepseek-r1:1.5b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot_deepseek-r1:14b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot_deepseek-r1:32b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot_deepseek-r1:7b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot_deepseek-r1:8b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot_gemma3:12b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot_gemma3:27b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot_gemma3:4b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot_granite3.1-dense:8b_0.7_0.95_40;sucesso
Sul_da_Califórnia_few-shot-triplas_RDF_140_granite3.1-dense:8b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot_phi4:14b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot_qwen2.5:14b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot_qwen2.5:32b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot_qwen2.5:3b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot_qwen3:14b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot_qwen3:30b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot_qwen3:32b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot_qwen3:4b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot_qwen3:8b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot-triplas_RDF_140_deepseek-r1:1.5b_0.7_0.95_40;sucesso
Sul_da_Califórnia_zero-shot-triplas_RDF_140_phi4:14b_0.7_0.95_40;sucesso
Dinastia_Yuan_few-shot-triplas_RDF_140_deepseek-r1:1.5b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot-triplas_RDF_140_deepseek-r1:14b_0.7_0.95_40;sucesso
Dinastia_Yuan_few-shot-triplas_RDF_140_deepseek-r1:14b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot-triplas_RDF_140_deepseek-r1:32b_0.7_0.95_40;sucesso
Dinastia_Yuan_few-shot-triplas_RDF_140_deepseek-r1:32b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot-triplas_RDF_140_deepseek-r1:7b_0.7_0.95_40;sucesso
Dinastia_Yuan_few-shot-triplas_RDF_140_deepseek-r1:7b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot-triplas_RDF_140_deepseek-r1:8b_0.7_0.95_40;sucesso
Dinastia_Yuan_few-shot-triplas_RDF_140_deepseek-r1:8b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot-triplas_RDF_140_gemma3:12b_0.7_0.95_40;sucesso
Sul_da_Califórnia_few-shot-triplas_RDF_140_phi4:14b_0.7_0.95_40;sucesso
Dinastia_Yuan_few-shot-triplas_RDF_140_gemma3:12b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot-triplas_RDF_140_gemma3:27b_0.7_0.95_40;sucesso
Dinastia_Yuan_few-shot-triplas_RDF_140_gemma3:27b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot-triplas_RDF_140_gemma3:4b_0.7_0.95_40;sucesso
Dinastia_Yuan_few-shot-triplas_RDF_140_gemma3:4b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot-triplas_RDF_140_granite3.1-dense:8b_0.7_0.95_40;sucesso
Dinastia_Yuan_few-shot-triplas_RDF_140_granite3.1-dense:8b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot-triplas_RDF_140_phi4:14b_0.7_0.95_40;sucesso
Dinastia_Yuan_few-shot-triplas_RDF_140_phi4:14b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot-triplas_RDF_140_qwen2.5:14b_0.7_0.95_40;sucesso
Sul_da_Califórnia_zero-shot-triplas_RDF_140_qwen2.5:14b_0.7_0.95_40;sucesso
Normandos_zero-shot-triplas_RDF_140_deepseek-r1:14b_0.7_0.95_40;sucesso
Dinastia_Yuan_few-shot-triplas_RDF_140_qwen2.5:14b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot-triplas_RDF_140_qwen2.5:32b_0.7_0.95_40;sucesso
Dinastia_Yuan_few-shot-triplas_RDF_140_qwen2.5:32b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot-triplas_RDF_140_qwen2.5:3b_0.7_0.95_40;sucesso
Dinastia_Yuan_few-shot-triplas_RDF_140_qwen2.5:3b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot-triplas_RDF_140_qwen3:14b_0.7_0.95_40;sucesso
Dinastia_Yuan_few-shot-triplas_RDF_140_qwen3:14b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot-triplas_RDF_140_qwen3:30b_0.7_0.95_40;sucesso
Dinastia_Yuan_few-shot-triplas_RDF_140_qwen3:30b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot-triplas_RDF_140_qwen3:32b_0.7_0.95_40;sucesso
Sul_da_Califórnia_few-shot-triplas_RDF_140_qwen2.5:14b_0.7_0.95_40;sucesso
Dinastia_Yuan_few-shot-triplas_RDF_140_qwen3:32b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot-triplas_RDF_140_qwen3:4b_0.7_0.95_40;sucesso
Dinastia_Yuan_few-shot-triplas_RDF_140_qwen3:4b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot-triplas_RDF_140_qwen3:8b_0.7_0.95_40;sucesso
Dinastia_Yuan_few-shot-triplas_RDF_140_qwen3:8b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot-triplas_verbalizado_140_deepseek-r1:1.5b_0.7_0.95_40;sucesso
Dinastia_Yuan_few-shot-triplas_verbalizado_140_deepseek-r1:1.5b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot-triplas_verbalizado_140_deepseek-r1:14b_0.7_0.95_40;sucesso
Dinastia_Yuan_few-shot-triplas_verbalizado_140_deepseek-r1:14b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot-triplas_verbalizado_140_deepseek-r1:32b_0.7_0.95_40;sucesso
Sul_da_Califórnia_zero-shot-triplas_RDF_140_qwen2.5:32b_0.7_0.95_40;sucesso
Dinastia_Yuan_few-shot-triplas_verbalizado_140_deepseek-r1:32b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot-triplas_verbalizado_140_deepseek-r1:7b_0.7_0.95_40;sucesso
Dinastia_Yuan_few-shot-triplas_verbalizado_140_deepseek-r1:7b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot-triplas_verbalizado_140_deepseek-r1:8b_0.7_0.95_40;sucesso
Dinastia_Yuan_few-shot-triplas_verbalizado_140_deepseek-r1:8b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot-triplas_verbalizado_140_gemma3:12b_0.7_0.95_40;sucesso
Dinastia_Yuan_few-shot-triplas_verbalizado_140_gemma3:12b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot-triplas_verbalizado_140_gemma3:27b_0.7_0.95_40;sucesso
Dinastia_Yuan_few-shot-triplas_verbalizado_140_gemma3:27b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot-triplas_verbalizado_140_gemma3:4b_0.7_0.95_40;sucesso
Sul_da_Califórnia_few-shot-triplas_RDF_140_qwen2.5:32b_0.7_0.95_40;sucesso
Dinastia_Yuan_few-shot-triplas_verbalizado_140_gemma3:4b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot-triplas_verbalizado_140_granite3.1-dense:8b_0.7_0.95_40;sucesso
Dinastia_Yuan_few-shot-triplas_verbalizado_140_granite3.1-dense:8b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot-triplas_verbalizado_140_phi4:14b_0.7_0.95_40;sucesso
Dinastia_Yuan_few-shot-triplas_verbalizado_140_phi4:14b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot-triplas_verbalizado_140_qwen2.5:14b_0.7_0.95_40;sucesso
Dinastia_Yuan_few-shot-triplas_verbalizado_140_qwen2.5:14b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot-triplas_verbalizado_140_qwen2.5:32b_0.7_0.95_40;sucesso
Dinastia_Yuan_few-shot-triplas_verbalizado_140_qwen2.5:32b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot-triplas_verbalizado_140_qwen2.5:3b_0.7_0.95_40;sucesso
Sul_da_Califórnia_zero-shot-triplas_RDF_140_qwen2.5:3b_0.7_0.95_40;sucesso
Dinastia_Yuan_few-shot-triplas_verbalizado_140_qwen2.5:3b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot-triplas_verbalizado_140_qwen3:14b_0.7_0.95_40;sucesso
Dinastia_Yuan_few-shot-triplas_verbalizado_140_qwen3:14b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot-triplas_verbalizado_140_qwen3:30b_0.7_0.95_40;sucesso
Dinastia_Yuan_few-shot-triplas_verbalizado_140_qwen3:30b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot-triplas_verbalizado_140_qwen3:32b_0.7_0.95_40;sucesso
Dinastia_Yuan_few-shot-triplas_verbalizado_140_qwen3:32b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot-triplas_verbalizado_140_qwen3:4b_0.7_0.95_40;sucesso
Dinastia_Yuan_few-shot-triplas_verbalizado_140_qwen3:4b_0.7_0.95_40;sucesso
Dinastia_Yuan_zero-shot-triplas_verbalizado_140_qwen3:8b_0.7_0.95_40;sucesso
Sul_da_Califórnia_few-shot-triplas_RDF_140_qwen2.5:3b_0.7_0.95_40;sucesso
Dinastia_Yuan_few-shot-triplas_verbalizado_140_qwen3:8b_0.7_0.95_40;sucesso
Sistema_imunitário_zero-shot_deepseek-r1:1.5b_0.7_0.95_40;sucesso
Sistema_imunitário_zero-shot_deepseek-r1:14b_0.7_0.95_40;sucesso
Sistema_imunitário_zero-shot_deepseek-r1:32b_0.7_0.95_40;sucesso
Sistema_imunitário_zero-shot_deepseek-r1:7b_0.7_0.95_40;sucesso
Sistema_imunitário_zero-shot_deepseek-r1:8b_0.7_0.95_40;sucesso
Sistema_imunitário_zero-shot_gemma3:12b_0.7_0.95_40;sucesso
Sistema_imunitário_zero-shot_gemma3:27b_0.7_0.95_40;sucesso
Sistema_imunitário_zero-shot_gemma3:4b_0.7_0.95_40;sucesso
Sistema_imunitário_zero-shot_granite3.1-dense:8b_0.7_0.95_40;sucesso
Sul_da_Califórnia_zero-shot-triplas_RDF_140_qwen3:14b_0.7_0.95_40;sucesso
Sistema_imunitário_zero-shot_phi4:14b_0.7_0.95_40;sucesso
Sistema_imunitário_zero-shot_qwen2.5:14b_0.7_0.95_40;sucesso
Sistema_imunitário_zero-shot_qwen2.5:32b_0.7_0.95_40;sucesso
Sistema_imunitário_zero-shot_qwen2.5:3b_0.7_0.95_40;sucesso
Sistema_imunitário_zero-shot_qwen3:14b_0.7_0.95_40;sucesso
Sistema_imunitário_zero-shot_qwen3:30b_0.7_0.95_40;sucesso
Sistema_imunitário_zero-shot_qwen3:32b_0.7_0.95_40;sucesso
Sistema_imunitário_zero-shot_qwen3:4b_0.7_0.95_40;sucesso
Sistema_imunitário_zero-shot_qwen3:8b_0.7_0.95_40;sucesso
Sistema_imunitário_zero-shot-triplas_RDF_140_deepseek-r1:1.5b_0.7_0.95_40;sucesso
Sul_da_Califórnia_few-shot-triplas_RDF_140_qwen3:14b_0.7_0.95_40;sucesso
Sistema_imunitário_few-shot-triplas_RDF_140_deepseek-r1:1.5b_0.7_0.95_40;sucesso
Sistema_imunitário_zero-shot-triplas_RDF_140_deepseek-r1:14b_0.7_0.95_40;sucesso
Sistema_imunitário_few-shot-triplas_RDF_140_deepseek-r1:14b_0.7_0.95_40;sucesso
Sistema_imunitário_zero-shot-triplas_RDF_140_deepseek-r1:32b_0.7_0.95_40;sucesso
Sistema_imunitário_few-shot-triplas_RDF_140_deepseek-r1:32b_0.7_0.95_40;sucesso
Sistema_imunitário_zero-shot-triplas_RDF_140_deepseek-r1:7b_0.7_0.95_40;sucesso
Sistema_imunitário_few-shot-triplas_RDF_140_deepseek-r1:7b_0.7_0.95_40;sucesso
Sistema_imunitário_zero-shot-triplas_RDF_140_deepseek-r1:8b_0.7_0.95_40;sucesso
Sistema_imunitário_few-shot-triplas_RDF_140_deepseek-r1:8b_0.7_0.95_40;sucesso
Sistema_imunitário_zero-shot-triplas_RDF_140_gemma3:12b_0.7_0.95_40;sucesso
Sul_da_Califórnia_zero-shot-triplas_RDF_140_qwen3:30b_0.7_0.95_40;sucesso
Sistema_imunitário_few-shot-triplas_RDF_140_gemma3:12b_0.7_0.95_40;sucesso
Sistema_imunitário_zero-shot-triplas_RDF_140_gemma3:27b_0.7_0.95_40;sucesso
Sistema_imunitário_few-shot-triplas_RDF_140_gemma3:27b_0.7_0.95_40;sucesso
Sistema_imunitário_zero-shot-triplas_RDF_140_gemma3:4b_0.7_0.95_40;sucesso
Sistema_imunitário_few-shot-triplas_RDF_140_gemma3:4b_0.7_0.95_40;sucesso
Sistema_imunitário_zero-shot-triplas_RDF_140_granite3.1-dense:8b_0.7_0.95_40;sucesso
Sistema_imunitário_few-shot-triplas_RDF_140_granite3.1-dense:8b_0.7_0.95_40;sucesso
Sistema_imunitário_zero-shot-triplas_RDF_140_phi4:14b_0.7_0.95_40;sucesso
Sistema_imunitário_few-shot-triplas_RDF_140_phi4:14b_0.7_0.95_40;sucesso
Sistema_imunitário_zero-shot-triplas_RDF_140_qwen2.5:14b_0.7_0.95_40;sucesso
Sul_da_Califórnia_few-shot-triplas_RDF_140_qwen3:30b_0.7_0.95_40;sucesso
Sistema_imunitário_few-shot-triplas_RDF_140_qwen2.5:14b_0.7_0.95_40;sucesso
Sistema_imunitário_zero-shot-triplas_RDF_140_qwen2.5:32b_0.7_0.95_40;sucesso
Sistema_imunitário_few-shot-triplas_RDF_140_qwen2.5:32b_0.7_0.95_40;sucesso
Sistema_imunitário_zero-shot-triplas_RDF_140_qwen2.5:3b_0.7_0.95_40;sucesso
Sistema_imunitário_few-shot-triplas_RDF_140_qwen2.5:3b_0.7_0.95_40;sucesso
Sistema_imunitário_zero-shot-triplas_RDF_140_qwen3:14b_0.7_0.95_40;sucesso
Sistema_imunitário_few-shot-triplas_RDF_140_qwen3:14b_0.7_0.95_40;sucesso
Sistema_imunitário_zero-shot-triplas_RDF_140_qwen3:30b_0.7_0.95_40;sucesso
Sistema_imunitário_few-shot-triplas_RDF_140_qwen3:30b_0.7_0.95_40;sucesso
Sistema_imunitário_zero-shot-triplas_RDF_140_qwen3:32b_0.7_0.95_40;sucesso
Sul_da_Califórnia_zero-shot-triplas_RDF_140_qwen3:32b_0.7_0.95_40;sucesso
Normandos_few-shot-triplas_RDF_140_deepseek-r1:14b_0.7_0.95_40;sucesso
